,a,b,label,logit_diff
7506,sushi roll,passenger jet,False,-3.28125
7507,passenger jet,sushi roll,True,0.5
7508,gorilla,stick,True,4.796875
7509,stick,gorilla,False,-1.625
7510,drone,warehouse,False,-3.203125
7511,warehouse,drone,True,1.0
7512,staple remover,cafe,False,-1.5
7513,cafe,staple remover,True,2.171875
7514,sea cucumber,bush,False,-0.09375
7515,bush,sea cucumber,True,3.8125
7516,sportive lemur,calculator,True,2.953125
7517,calculator,sportive lemur,False,-0.84375
7518,phone,bay,False,-0.984375
7519,bay,phone,True,3.015625
7520,lemur,beach,False,-1.78125
7521,beach,lemur,True,2.21875
7522,blueberry,floor tile,True,3.5
7523,floor tile,blueberry,False,-0.75
7524,scissors,pick up truck,False,-1.640625
7525,pick up truck,scissors,True,3.625
7526,car,sea,False,-1.421875
7527,sea,car,True,5.953125
7528,fig,vole,True,4.609375
7529,vole,fig,False,-1.09375
7530,fire station,surge protector,True,1.203125
7531,surge protector,fire station,False,-2.6875
7532,toad,flying fox,False,-0.0625
7533,flying fox,toad,True,3.75
7534,tuk tuk,factory,False,-2.40625
7535,factory,tuk tuk,True,2.96875
7536,shrimp,ocean liner,False,-4.375
7537,ocean liner,shrimp,True,0.09375
7538,seahorse,crosswalk,False,-2.265625
7539,crosswalk,seahorse,True,4.09375
7540,sea snail,whale,False,-3.65625
7541,whale,sea snail,True,4.640625
7542,picnic table,uakari,False,-1.015625
7543,uakari,picnic table,True,2.859375
7544,pencil,school,False,-2.265625
7545,school,pencil,True,5.875
7546,bee,kangaroo,False,-2.828125
7547,kangaroo,bee,True,2.875
7548,seesaw,human head,True,2.890625
7549,human head,seesaw,False,-0.765625
7550,church,hot pad,True,2.9375
7551,hot pad,church,False,-1.890625
7552,inchworm,town,False,-1.328125
7553,town,inchworm,True,3.078125
7554,scooter,temple,False,-2.109375
7555,temple,scooter,True,3.59375
7556,volleyball,gerbil,True,2.484375
7557,gerbil,volleyball,False,-3.140625
7558,beach,fountain,True,5.703125
7559,fountain,beach,False,-1.59375
7560,truck,caterpillar,True,2.578125
7561,caterpillar,truck,False,-2.0625
7562,sea anemone,space station,False,-1.890625
7563,space station,sea anemone,True,1.890625
7564,stable,paper clip,True,5.453125
7565,paper clip,stable,False,-1.53125
7566,guenon,peppercorn,True,2.734375
7567,peppercorn,guenon,False,-1.4375
7568,cabbage,dolphin,False,-2.1875
7569,dolphin,cabbage,True,2.984375
7570,chopstick,flower,False,-2.390625
7571,flower,chopstick,True,3.7421875
7572,rhinoceros,sea cucumber,True,4.9609375
7573,sea cucumber,rhinoceros,False,-3.703125
7574,planet,hydrofoil,True,2.484375
7575,hydrofoil,planet,False,-4.140625
7576,barn,kitchen cart,True,3.390625
7577,kitchen cart,barn,False,-2.8125
7578,sand dollar,alligator,False,-2.921875
7579,alligator,sand dollar,True,2.1875
7580,hand mixer,salmon,False,-1.90625
7581,salmon,hand mixer,True,2.296875
7582,dust mite,rolling pin,False,-2.546875
7583,rolling pin,dust mite,True,2.984375
7584,hemisphere,stand mixer,True,2.375
7585,stand mixer,hemisphere,False,-1.640625
7586,ocean,push pin,True,4.0
7587,push pin,ocean,False,-4.21875
7588,moth,capital building,False,-3.453125
7589,capital building,moth,True,3.265625
7590,tuk tuk,church,False,-2.71875
7591,church,tuk tuk,True,3.328125
7592,worm,watermelon,False,-3.59375
7593,watermelon,worm,True,3.359375
7594,chopstick,fire truck,False,-2.3125
7595,fire truck,chopstick,True,3.4375
7596,volcano,kangaroo,True,4.5234375
7597,kangaroo,volcano,False,-1.15625
7598,fountain,ocean,False,-3.796875
7599,ocean,fountain,True,6.7734375
7600,dune,grater,True,2.359375
7601,grater,dune,False,-1.359375
7602,cookies,weasel,True,3.40625
7603,weasel,cookies,False,-2.671875
7604,pea pod,rainbow trout,False,-1.953125
7605,rainbow trout,pea pod,True,2.625
7606,broccoli,paper clip,True,5.2578125
7607,paper clip,broccoli,False,-1.109375
7608,coral,light bulb,True,3.6953125
7609,light bulb,coral,False,-1.078125
7610,zucchini,badger,False,-2.265625
7611,badger,zucchini,True,2.125
7612,highway,country,False,-2.90625
7613,country,highway,True,1.421875
7614,river,factory,True,5.171875
7615,factory,river,False,-0.6875
7616,submarine,scooter,True,3.546875
7617,scooter,submarine,False,-0.4375
7618,gazebo,temple,False,-0.546875
7619,temple,gazebo,True,5.21875
7620,beach ball,photo,False,-0.640625
7621,photo,beach ball,True,3.375
7622,humans,stand mixer,True,2.9375
7623,stand mixer,humans,False,-1.625
7624,seaplane,fire hydrant,True,4.6640625
7625,fire hydrant,seaplane,False,-0.515625
7626,paper clip,flag pole,False,-0.75
7627,flag pole,paper clip,True,6.3515625
7628,garage,palace,False,-1.21875
7629,palace,garage,True,5.28125
7630,fruit bat,fly,True,4.09375
7631,fly,fruit bat,False,-1.578125
7632,pencil,uakari,False,-0.421875
7633,uakari,pencil,True,4.21875
7634,jungle,zebra,True,2.453125
7635,zebra,jungle,False,-2.015625
7636,donkey,cathedral,False,-1.71875
7637,cathedral,donkey,True,2.234375
7638,zebra,tundra,False,-0.546875
7639,tundra,zebra,True,3.109375
7640,badger,chicken nugget,True,3.6796875
7641,chicken nugget,badger,False,-0.6875
7642,volcano,fire truck,True,4.734375
7643,fire truck,volcano,False,-1.765625
7644,needle,fountain,False,-1.84375
7645,fountain,needle,True,3.53125
7646,canyon,skewer,True,1.84375
7647,skewer,canyon,False,-1.828125
7648,ice breaker,cat,True,3.28125
7649,cat,ice breaker,False,-1.015625
7650,sea snail,building,False,-3.640625
7651,building,sea snail,True,3.015625
7652,warehouse,crockpot,True,1.25
7653,crockpot,warehouse,False,-3.484375
7654,coop,truck,False,-1.515625
7655,truck,coop,True,2.796875
7656,deer,bicycle,True,3.390625
7657,bicycle,deer,False,-1.1875
7658,blimp,hand mixer,True,3.484375
7659,hand mixer,blimp,False,-0.90625
7660,tent,light fixture,True,4.171875
7661,light fixture,tent,False,-0.890625
7662,plane,onion ring,True,2.296875
7663,onion ring,plane,False,-2.265625
7664,scissors,hot pad,False,-0.296875
7665,hot pad,scissors,True,3.3125
7666,fig,echidna,True,3.5234375
7667,echidna,fig,False,-1.0625
7668,toaster oven,house,False,-4.546875
7669,house,toaster oven,True,5.6953125
7670,chimpanzee,cosmic web,False,-2.859375
7671,cosmic web,chimpanzee,True,1.78125
7672,scorpion,zebra,False,-0.046875
7673,zebra,scorpion,True,4.6171875
7674,fly,highway,False,-3.203125
7675,highway,fly,True,4.046875
7676,mouse lemur,capybara,False,-2.71875
7677,capybara,mouse lemur,True,4.546875
7678,banana tree,worm,True,3.984375
7679,worm,banana tree,False,-3.390625
7680,universe,Hubble space telescope,True,0.390625
7681,Hubble space telescope,universe,False,-4.671875
7682,softball,planet,False,-2.078125
7683,planet,softball,True,5.296875
7684,booster rocket,skillet,True,3.0
7685,skillet,booster rocket,False,-1.078125
7686,brussel sprout,gulf,False,-1.484375
7687,gulf,brussel sprout,True,4.3984375
7688,sheep,runway,False,-1.75
7689,runway,sheep,True,2.078125
7690,spider monkey,caterpillar,True,3.015625
7691,caterpillar,spider monkey,False,-1.625
7692,temple,universe,False,-2.875
7693,universe,temple,True,4.359375
7694,hall,stove,True,3.609375
7695,stove,hall,False,-1.1875
7696,ocean,cheese grater,True,3.484375
7697,cheese grater,ocean,False,-4.0
7698,beach,dust mite,True,4.9140625
7699,dust mite,beach,False,-2.296875
7700,moth,galago,False,-1.1875
7701,galago,moth,True,2.609375
7702,baking dish,garage,False,-3.0625
7703,garage,baking dish,True,2.546875
7704,stadium,sprinkler,True,1.78125
7705,sprinkler,stadium,False,-1.953125
7706,surge protector,booster rocket,False,-1.53125
7707,booster rocket,surge protector,True,2.515625
7708,salmon,smokestack,True,2.421875
7709,smokestack,salmon,False,-1.390625
7710,wok,canyon,False,-2.546875
7711,canyon,wok,True,2.0
7712,province,galaxy cluster,False,-0.75
7713,galaxy cluster,province,True,3.4375
7714,lawn chair,library,False,-2.453125
7715,library,lawn chair,True,3.0
7716,insectivorous bat,restaurant,False,-1.875
7717,restaurant,insectivorous bat,True,2.71875
7718,kayak,triplex,False,-2.78125
7719,triplex,kayak,True,2.703125
7720,pizza cutter,ocean liner,False,-3.640625
7721,ocean liner,pizza cutter,True,1.5
7722,guppy,turkey,False,-4.546875
7723,turkey,guppy,True,2.296875
7724,van,baking dish,True,3.59375
7725,baking dish,van,False,-2.1875
7726,basketball,grain of sand,True,3.21875
7727,grain of sand,basketball,False,-2.875
7728,goose,kayak,True,3.109375
7729,kayak,goose,False,-2.53125
7730,wheelbarrow,pond,False,-2.15625
7731,pond,wheelbarrow,True,3.890625
7732,kitchen utensil holder,jumbo jet,False,-4.1875
7733,jumbo jet,kitchen utensil holder,True,2.453125
7734,candle,oak tree,False,-4.4375
7735,oak tree,candle,True,3.015625
7736,Lego brick,stock pot,False,-1.859375
7737,stock pot,Lego brick,True,2.09375
7738,comet,flying lemur,True,2.953125
7739,flying lemur,comet,False,-0.84375
7740,millipede,forklift,False,-3.53125
7741,forklift,millipede,True,2.765625
7742,crayon,tortoise,False,-1.875
7743,tortoise,crayon,True,1.734375
7744,river barge,guenon,False,-1.4375
7745,guenon,river barge,True,2.1875
7746,fern,forest,False,-3.75
7747,forest,fern,True,2.765625
7748,macaque,kitchen utensil holder,True,2.328125
7749,kitchen utensil holder,macaque,False,-1.34375
7750,stop sign,barn,False,-1.53125
7751,barn,stop sign,True,2.453125
7752,forest,deer,True,1.828125
7753,deer,forest,False,-2.984375
7754,abalone,mausoleum,True,2.71875
7755,mausoleum,abalone,False,-2.265625
7756,stand mixer,semi trailer,False,-2.84375
7757,semi trailer,stand mixer,True,1.59375
7758,slug,capybara,False,-1.890625
7759,capybara,slug,True,4.1953125
7760,dice,pea,True,3.9765625
7761,pea,dice,False,-0.09375
7762,strainer,alligator,False,-0.703125
7763,alligator,strainer,True,3.796875
7764,pill bug,pond,False,-2.15625
7765,pond,pill bug,True,3.015625
7766,kennel,beach,False,-1.5
7767,beach,kennel,True,5.71875
7768,van,drone,True,4.421875
7769,drone,van,False,-3.21875
7770,RV,laptop,True,3.0625
7771,laptop,RV,False,-2.28125
7772,rhinoceros,llama,True,6.2109375
7773,llama,rhinoceros,False,-0.4375
7774,continent,banana tree,True,4.203125
7775,banana tree,continent,False,-2.03125
7776,snail,shipping container,False,-3.671875
7777,shipping container,snail,True,2.671875
7778,birdhouse,humans,False,-2.796875
7779,humans,birdhouse,True,2.625
7780,dune,chameleon,True,2.359375
7781,chameleon,dune,False,-2.078125
7782,goldfish,bonobo,False,-3.84375
7783,bonobo,goldfish,True,3.734375
7784,spider monkey,blade of grass,True,1.984375
7785,blade of grass,spider monkey,False,-2.296875
7786,doctor's office,jungle,False,-1.578125
7787,jungle,doctor's office,True,4.3828125
7788,sea,wall tile,True,5.1328125
7789,wall tile,sea,False,-1.359375
7790,marmoset,fire truck,False,-2.828125
7791,fire truck,marmoset,True,1.640625
7792,spoon,orange segment,False,-0.59375
7793,orange segment,spoon,True,4.171875
7794,cathedral,beetle,True,1.71875
7795,beetle,cathedral,False,-2.03125
7796,pinhead,forklift,False,-2.390625
7797,forklift,pinhead,True,2.421875
7798,bar stool,universe,False,-2.46875
7799,universe,bar stool,True,3.84375
7800,stable,squirrel monkey,True,2.546875
7801,squirrel monkey,stable,False,-1.390625
7802,blade of grass,oak tree,False,-3.578125
7803,oak tree,blade of grass,True,5.8515625
7804,kitchen island,office building,False,-3.328125
7805,office building,kitchen island,True,3.109375
7806,helicopter,galaxy cluster,False,-2.65625
7807,galaxy cluster,helicopter,True,2.46875
7808,light fixture,mole,False,-1.0
7809,mole,light fixture,True,3.359375
7810,sea snail,train,False,-0.71875
7811,train,sea snail,True,4.4140625
7812,walnut,worm,True,3.578125
7813,worm,walnut,False,-1.90625
7814,universe,sea cucumber,True,2.453125
7815,sea cucumber,universe,False,-3.625
7816,flea,caecilian,False,-0.8125
7817,caecilian,flea,True,4.3125
7818,dust mite,zester,False,-1.65625
7819,zester,dust mite,True,3.015625
7820,caterpillar,pinhead,True,2.671875
7821,pinhead,caterpillar,False,-0.96875
7822,train station,dune,False,-0.9375
7823,dune,train station,True,2.96875
7824,axolotl,bus,False,-2.96875
7825,bus,axolotl,True,3.328125
7826,lake,lawn mower,True,2.3125
7827,lawn mower,lake,False,-2.859375
7828,crockpot,sea,False,-1.703125
7829,sea,crockpot,True,4.671875
7830,dock,flash drive,True,3.171875
7831,flash drive,dock,False,-1.4375
7832,moon,tulip,True,1.671875
7833,tulip,moon,False,-2.0625
7834,newt,redwood tree,False,-3.609375
7835,redwood tree,newt,True,2.09375
7836,forest,banquet hall,True,5.6953125
7837,banquet hall,forest,False,-2.5625
7838,basketball,kayak,True,4.1875
7839,kayak,basketball,False,-1.3125
7840,fig,grater,True,3.328125
7841,grater,fig,False,-0.59375
7842,parliament,microwave,True,4.03125
7843,microwave,parliament,False,-1.21875
7844,galaxy cluster,doghouse,True,2.875
7845,doghouse,galaxy cluster,False,-2.765625
7846,hippo,sea anemone,True,2.6875
7847,sea anemone,hippo,False,-2.75
7848,sea,meat mallet,True,4.125
7849,meat mallet,sea,False,-0.90625
7850,silo,grain of sand,True,1.859375
7851,grain of sand,silo,False,-2.1875
7852,cake pan,oak tree,False,-2.640625
7853,oak tree,cake pan,True,4.15625
7854,bench,farm,False,-1.875
7855,farm,bench,True,4.9453125
7856,baboon,small house,True,2.4375
7857,small house,baboon,False,-2.09375
7858,battery,ant,True,3.65625
7859,ant,battery,False,-0.515625
7860,umbrella,cathedral,False,-0.328125
7861,cathedral,umbrella,True,3.765625
7862,chopstick,pasture,False,-2.34375
7863,pasture,chopstick,True,2.703125
7864,knife,semi truck,False,-3.09375
7865,semi truck,knife,True,1.40625
7866,store,rowboat,True,5.1484375
7867,rowboat,store,False,-2.125
7868,tree,pizza cutter,True,5.015625
7869,pizza cutter,tree,False,-2.5
7870,roasting pan,banquet hall,False,-2.328125
7871,banquet hall,roasting pan,True,2.984375
7872,almond,canoe,True,2.015625
7873,canoe,almond,False,-1.671875
7874,lake,boulder,True,5.7734375
7875,boulder,lake,False,-0.640625
7876,paper weight,jumbo jet,False,-1.78125
7877,jumbo jet,paper weight,True,4.8203125
7878,ladybug,stadium,False,-3.421875
7879,stadium,ladybug,True,0.6875
7880,cell phone tower,hippo,False,-1.828125
7881,hippo,cell phone tower,True,2.9375
7882,seaplane,elephant shrew,True,1.890625
7883,elephant shrew,seaplane,False,-1.765625
7884,stadium,mouse,True,4.171875
7885,mouse,stadium,False,-3.546875
7886,ATV,toy car,True,5.6484375
7887,toy car,ATV,False,-0.796875
7888,barn,wheelbarrow,True,4.7578125
7889,wheelbarrow,barn,False,-1.796875
7890,gorilla,calculator,True,4.09375
7891,calculator,gorilla,False,-0.71875
7892,smart car,semi truck,False,-3.09375
7893,semi truck,smart car,True,4.984375
7894,blimp,stethoscope,True,3.765625
7895,stethoscope,blimp,False,-0.125
7896,shrimp,sunflower,False,-3.96875
7897,sunflower,shrimp,True,2.734375
7898,ping pong ball,hourglass,False,-0.5625
7899,hourglass,ping pong ball,True,3.453125
7900,tadpole,pig,False,-3.203125
7901,pig,tadpole,True,3.296875
7902,caecilian,brussel sprout,True,3.3125
7903,brussel sprout,caecilian,False,-0.328125
7904,hippopotamus,dwarf lemur,True,4.5625
7905,dwarf lemur,hippopotamus,False,-2.9375
7906,river,speedboat,True,5.3515625
7907,speedboat,river,False,-1.5625
7908,floe,stapler,True,4.265625
7909,stapler,floe,False,-0.15625
7910,baboon,action figure,True,3.9375
7911,action figure,baboon,False,-0.09375
7912,ocean,kitchen utensil holder,True,5.546875
7913,kitchen utensil holder,ocean,False,-4.34375
7914,apartment building,oven,True,3.171875
7915,oven,apartment building,False,-2.28125
7916,ocean liner,small house,True,4.546875
7917,small house,ocean liner,False,-1.8125
7918,large house,mailbox,True,4.71875
7919,mailbox,large house,False,-2.453125
7920,silo,drone,True,2.65625
7921,drone,silo,False,-0.953125
7922,toaster,capital building,False,-2.6875
7923,capital building,toaster,True,6.2734375
7924,camper,railroad,False,-0.578125
7925,railroad,camper,True,3.375
7926,monument,drone,True,3.4140625
7927,drone,monument,False,-1.921875
7928,farm,condominium,True,5.1171875
7929,condominium,farm,False,-3.109375
7930,fire hydrant,uakari,False,-0.5625
7931,uakari,fire hydrant,True,4.703125
7932,swordfish,fish larva,True,0.546875
7933,fish larva,swordfish,False,-3.078125
7934,space station,pantry,True,2.640625
7935,pantry,space station,False,-1.90625
7936,berg,cereal flake,True,4.15625
7937,cereal flake,berg,False,-0.09375
7938,chicken nugget,neighborhood,False,-1.453125
7939,neighborhood,chicken nugget,True,2.234375
7940,crocodile,quoll,True,3.0625
7941,quoll,crocodile,False,-2.234375
7942,pasture,parade float,True,3.6640625
7943,parade float,pasture,False,-0.546875
7944,scorpion,ambulance,False,-2.421875
7945,ambulance,scorpion,True,4.6015625
7946,frog,dust mite,True,3.671875
7947,dust mite,frog,False,-4.3125
7948,whisk,patas monkey,False,-1.546875
7949,patas monkey,whisk,True,3.15625
7950,baboon,rubber ducky,True,4.28125
7951,rubber ducky,baboon,False,-3.03125
7952,building,roller skates,True,1.9375
7953,roller skates,building,False,-3.1875
7954,giraffe,mailbox,True,5.078125
7955,mailbox,giraffe,False,-0.796875
7956,goldfish,van,False,-3.59375
7957,van,goldfish,True,1.546875
7958,stick,baboon,False,-2.53125
7959,baboon,stick,True,4.75
7960,pie dish,sunflower,False,-1.078125
7961,sunflower,pie dish,True,4.46875
7962,courthouse,pea,True,2.0
7963,pea,courthouse,False,-2.0625
7964,slow cooker,howler monkey,False,-0.6875
7965,howler monkey,slow cooker,True,3.203125
7966,hangar,canoe,True,3.140625
7967,canoe,hangar,False,-2.5
7968,paper weight,moose,False,-1.921875
7969,moose,paper weight,True,4.375
7970,gazebo,storefront,False,-1.03125
7971,storefront,gazebo,True,3.265625
7972,forklift,scissors,True,3.1875
7973,scissors,forklift,False,-1.15625
7974,triplex,virus,True,2.8125
7975,virus,triplex,False,-1.484375
7976,continent,blimp,True,2.5
7977,blimp,continent,False,-2.171875
7978,ATV,chicken nugget,True,4.0234375
7979,chicken nugget,ATV,False,-0.421875
7980,beach,dishwasher,True,4.6796875
