,a,b,label,logit_diff
14101,mouse lemur,car,False,-1.5
14102,barn,tugboat,True,4.1875
14103,tugboat,barn,False,-1.734375
14104,pencil,lawn chair,False,-0.75
14105,lawn chair,pencil,True,4.0
14106,rhino,scorpion,True,5.3828125
14107,scorpion,rhino,False,-4.328125
14108,van,cell,True,3.8515625
14109,cell,van,False,-0.671875
14110,forklift,wheelbarrow,True,4.265625
14111,wheelbarrow,forklift,False,-0.234375
14112,llama,chameleon,True,3.953125
14113,chameleon,llama,False,-0.296875
14114,paper clip,jumbo jet,False,-2.859375
14115,jumbo jet,paper clip,True,5.2578125
14116,ping pong ball,castle,False,-1.8125
14117,castle,ping pong ball,True,4.0703125
14118,space station,guppy,True,1.9375
14119,guppy,space station,False,-1.96875
14120,hippo,bowling ball,True,4.9296875
14121,bowling ball,hippo,False,-0.53125
14122,raccoon,stream,False,-1.1875
14123,stream,raccoon,True,2.671875
14124,cosmic microwave background radiation,guinea pig,True,0.25
14125,guinea pig,cosmic microwave background radiation,False,-3.546875
14126,ambulance,moon,False,-3.015625
14127,moon,ambulance,True,1.828125
14128,gazebo,continent,False,-3.671875
14129,continent,gazebo,True,5.890625
14130,squirrel,pier,False,-2.78125
14131,pier,squirrel,True,2.703125
14132,jet ski,highway,False,-2.96875
14133,highway,jet ski,True,2.34375
14134,dishwasher,railroad,False,-1.953125
14135,railroad,dishwasher,True,4.8125
14136,hippopotamus,shrub,True,4.5234375
14137,shrub,hippopotamus,False,-1.46875
14138,store,binder clip,True,4.0
14139,binder clip,store,False,-1.375
14140,chopstick,bridge,False,-1.484375
14141,bridge,chopstick,True,5.34375
14142,worm,train,False,-2.265625
14143,train,worm,True,4.4296875
14144,blimp,go kart,True,3.6875
14145,go kart,blimp,False,-0.984375
14146,corkscrew,rhinoceros,False,-2.953125
14147,rhinoceros,corkscrew,True,1.015625
14148,country,large house,True,4.765625
14149,large house,country,False,-1.796875
14150,dolphin,bee,True,1.828125
14151,bee,dolphin,False,-2.71875
14152,ping pong ball,gulf,False,-1.421875
14153,gulf,ping pong ball,True,5.21875
14154,flash drive,berg,False,-1.0
14155,berg,flash drive,True,3.0625
14156,roasting pan,fire truck,False,-1.984375
14157,fire truck,roasting pan,True,5.09375
14158,grapes,guinea pig,True,1.859375
14159,guinea pig,grapes,False,-2.46875
14160,gecko,rhino,False,-5.1953125
14161,rhino,gecko,True,3.515625
14162,pencil,bus station,False,-2.21875
14163,bus station,pencil,True,4.9375
14164,townhouse,ocean liner,False,-4.25
14165,ocean liner,townhouse,True,1.609375
14166,envelope,opossum,False,-0.8125
14167,opossum,envelope,True,3.0625
14168,cave,moon,False,-1.984375
14169,moon,cave,True,4.0
14170,fire station,tuk tuk,True,2.96875
14171,tuk tuk,fire station,False,-1.40625
14172,iguana,space station,False,-1.375
14173,space station,iguana,True,3.125
14174,town,hedgehog,True,3.0625
14175,hedgehog,town,False,-2.453125
14176,excavator,redwood tree,False,-1.84375
14177,redwood tree,excavator,True,3.90625
14178,state,paper clip,True,5.0625
14179,paper clip,state,False,-1.484375
14180,speedboat,rice cooker,True,4.15625
14181,rice cooker,speedboat,False,-1.234375
14182,wheat,peanut,True,5.515625
14183,peanut,wheat,False,-0.71875
14184,cereal flake,indri,False,-0.75
14185,indri,cereal flake,True,3.296875
14186,condominium,forest,False,-4.296875
14187,forest,condominium,True,5.34375
14188,rock,supercluster,False,-1.71875
14189,supercluster,rock,True,2.0
14190,French fry,ATV,False,-0.75
14191,ATV,French fry,True,3.40625
14192,space shuttle,gecko,True,0.96875
14193,gecko,space shuttle,False,-3.03125
14194,scooter,indri,False,-2.0
14195,indri,scooter,True,3.484375
14196,garage,pencil,True,4.765625
14197,pencil,garage,False,-3.109375
14198,softball,galaxy cluster,False,-1.734375
14199,galaxy cluster,softball,True,4.4375
14200,skis,chicken wing,True,2.25
14201,chicken wing,skis,False,-1.703125
14202,rhinoceros,cake pan,True,4.4453125
14203,cake pan,rhinoceros,False,-1.703125
14204,farm,sea,False,-0.515625
14205,sea,farm,True,5.734375
14206,microwave,light fixture,False,-0.828125
14207,light fixture,microwave,True,3.109375
14208,dust mite,sandbox,False,-2.671875
14209,sandbox,dust mite,True,3.796875
14210,brussel sprout,roasting pan,False,-1.703125
14211,roasting pan,brussel sprout,True,2.3125
14212,state,chicken,True,4.609375
14213,chicken,state,False,-0.859375
14214,otter,chicken nugget,True,2.890625
14215,chicken nugget,otter,False,-2.234375
14216,kayak,fig,False,-2.234375
14217,fig,kayak,True,2.875
14218,football stadium,envelope,True,2.34375
14219,envelope,football stadium,False,-1.625
14220,forest,soccer ball,True,4.25
14221,soccer ball,forest,False,-3.28125
14222,glacier,barn,True,4.765625
14223,barn,glacier,False,-0.484375
14224,turkey,hot pad,True,2.640625
14225,hot pad,turkey,False,-1.0625
14226,tundra,fly,True,3.4375
14227,fly,tundra,False,-3.109375
14228,dishwasher,house,False,-3.890625
14229,house,dishwasher,True,4.015625
14230,Hubble space telescope,pylon,True,3.5234375
14231,pylon,Hubble space telescope,False,-0.625
14232,baking sheet,pig,False,-1.296875
14233,pig,baking sheet,True,3.390625
14234,porcupine,giant squid,False,-0.890625
14235,giant squid,porcupine,True,3.9375
14236,fly,crosswalk,False,-1.5625
14237,crosswalk,fly,True,3.046875
14238,softball,passenger jet,False,-0.765625
14239,passenger jet,softball,True,2.921875
14240,lamppost,farm,False,-2.640625
14241,farm,lamppost,True,3.359375
14242,push pin,bench,False,-2.421875
14243,bench,push pin,True,1.375
14244,whale,inchworm,True,4.90625
14245,inchworm,whale,False,-2.65625
14246,cell phone tower,cathedral,False,-0.125
14247,cathedral,cell phone tower,True,3.640625
14248,large house,volcano,False,-1.09375
14249,volcano,large house,True,6.2265625
14250,fourplex,cake pan,True,3.28125
14251,cake pan,fourplex,False,-0.359375
14252,star,pineapple,True,5.3125
14253,pineapple,star,False,-1.21875
14254,llama,prairie dog,True,3.25
14255,prairie dog,llama,False,-0.96875
14256,bowling ball,sailboat,False,-0.625
14257,sailboat,bowling ball,True,4.09375
14258,forklift,fire station,False,-1.859375
14259,fire station,forklift,True,4.015625
14260,tortilla chip,river,False,-2.40625
14261,river,tortilla chip,True,3.1875
14262,continent,fourplex,True,3.40625
14263,fourplex,continent,False,-2.640625
14264,container ship,guppy,True,2.46875
14265,guppy,container ship,False,-3.6875
14266,toy car,Mars rover,False,-1.203125
14267,Mars rover,toy car,True,5.6875
14268,toolshed,indri,False,-2.1875
14269,indri,toolshed,True,2.375
14270,skateboard,bus,False,-0.65625
14271,bus,skateboard,True,5.7109375
14272,microscope,lake,False,-4.140625
14273,lake,microscope,True,2.875
14274,skink,ape,False,-1.796875
14275,ape,skink,True,4.0078125
14276,mushroom,town,False,-1.671875
14277,town,mushroom,True,3.234375
14278,rhino,mushroom,True,1.875
14279,mushroom,rhino,False,-3.46875
14280,guinea pig,fire truck,False,-3.234375
14281,fire truck,guinea pig,True,3.15625
14282,parking lot,volcano,False,-1.359375
14283,volcano,parking lot,True,3.9609375
14284,zucchini,humpback whale,False,-3.125
14285,humpback whale,zucchini,True,4.1796875
14286,otter,housefly,True,1.125
14287,housefly,otter,False,-4.046875
14288,lamppost,almond,False,-2.40625
14289,almond,lamppost,True,2.1875
14290,crouton,chicken,False,-2.9375
14291,chicken,crouton,True,4.2890625
14292,office building,fridge,True,4.234375
14293,fridge,office building,False,-2.59375
14294,sea anemone,blue whale,False,-4.28125
14295,blue whale,sea anemone,True,4.109375
14296,shrimp,sponge,False,-1.703125
14297,sponge,shrimp,True,3.25
14298,kangaroo,marmoset,True,4.3125
14299,marmoset,kangaroo,False,-4.015625
14300,growler,wolverine,False,-0.125
14301,wolverine,growler,True,3.609375
14302,Lego brick,building,False,-3.0625
14303,building,Lego brick,True,3.203125
14304,baby carrot,deer,False,-3.71875
14305,deer,baby carrot,True,2.90625
14306,train station,grape tomato,True,3.140625
14307,grape tomato,train station,False,-1.859375
14308,fire truck,goldfish,True,2.703125
14309,goldfish,fire truck,False,-2.9375
14310,redwood tree,sheep,True,4.75
14311,sheep,redwood tree,False,-3.09375
14312,stick,fire station,False,-0.46875
14313,fire station,stick,True,4.1171875
14314,cupboard,garage,False,-2.390625
14315,garage,cupboard,True,4.9375
14316,building,mailbox,True,5.25
14317,mailbox,building,False,-3.25
14318,keyboard,school,False,-1.65625
14319,school,keyboard,True,2.265625
14320,wok,slug,True,2.21875
14321,slug,wok,False,-1.609375
14322,elephant,lemur,True,6.2578125
14323,lemur,elephant,False,-3.296875
14324,beetle,railroad,False,-2.109375
14325,railroad,beetle,True,3.40625
14326,shovel,country,False,-2.84375
14327,country,shovel,True,3.7890625
14328,eraser,memorial,False,-0.875
14329,memorial,eraser,True,3.9140625
14330,motorcycle,rhino,False,-2.90625
14331,rhino,motorcycle,True,1.8125
14332,palace,multicellular organism,False,-0.546875
14333,multicellular organism,palace,True,3.4296875
14334,multicellular organism,pavilion,True,3.609375
14335,pavilion,multicellular organism,False,-1.265625
14336,golf cart,library,False,-2.328125
14337,library,golf cart,True,2.859375
14338,ocean,muffin tin,True,4.8125
14339,muffin tin,ocean,False,-3.4375
14340,wire whisk,photo,False,-1.828125
14341,photo,wire whisk,True,3.03125
14342,soccer ball,county,False,-1.03125
14343,county,soccer ball,True,3.234375
14344,newt,pea,True,3.640625
14345,pea,newt,False,-0.015625
14346,porcupine,container ship,False,-2.125
14347,container ship,porcupine,True,2.453125
14348,shed,bar stool,True,3.28125
14349,bar stool,shed,False,-0.40625
14350,deer,woodchuck,True,4.234375
14351,woodchuck,deer,False,-2.3125
14352,treeshrew,zebra,False,-2.828125
14353,zebra,treeshrew,True,1.03125
14354,centipede,bridge,False,-1.171875
14355,bridge,centipede,True,3.90625
14356,forklift,plane,False,-1.90625
14357,plane,forklift,True,5.1484375
14358,pea pod,marmot,False,-2.46875
14359,marmot,pea pod,True,1.15625
14360,water tower,trash can,True,4.53125
14361,trash can,water tower,False,-0.015625
14362,watch,butterfly,True,2.6875
14363,butterfly,watch,False,-1.5625
14364,walnut,millipede,True,4.21875
14365,millipede,walnut,False,-1.6875
14366,gorilla,hare,True,2.65625
14367,hare,gorilla,False,-2.78125
14368,bell pepper,cosmic web,False,-2.609375
14369,cosmic web,bell pepper,True,2.90625
14370,bench,rhino,False,-2.625
14371,rhino,bench,True,3.40625
14372,snail,whale,False,-3.328125
14373,whale,snail,True,5.296875
14374,cliff,raccoon,True,1.921875
14375,raccoon,cliff,False,-2.46875
14376,ravioli,deer,False,-2.609375
14377,deer,ravioli,True,1.484375
14378,salmon,night monkey,True,2.109375
14379,night monkey,salmon,False,-1.671875
14380,baking dish,cliff,False,-1.015625
14381,cliff,baking dish,True,3.34375
14382,beach,coop,True,2.515625
14383,coop,beach,False,-2.15625
14384,badger,giraffe,False,-3.40625
14385,giraffe,badger,True,4.8671875
14386,picnic table,great white shark,False,-1.4375
14387,great white shark,picnic table,True,3.859375
14388,football,tortilla chip,True,4.328125
14389,tortilla chip,football,False,-0.84375
14390,corn,seahorse,True,4.046875
14391,seahorse,corn,False,-1.078125
14392,hemisphere,floe,True,3.7265625
14393,floe,hemisphere,False,-0.65625
14394,motorcycle,sea cucumber,True,2.421875
14395,sea cucumber,motorcycle,False,-1.96875
14396,galaxy,stove,True,4.375
14397,stove,galaxy,False,-2.265625
14398,dump truck,light fixture,True,4.125
14399,light fixture,dump truck,False,-0.8125
14400,mouse,millipede,True,2.328125
14401,millipede,mouse,False,-1.953125
14402,stethoscope,pasture,False,-2.140625
14403,pasture,stethoscope,True,1.71875
14404,sponge,meteor,False,-0.28125
14405,meteor,sponge,True,3.671875
14406,crab,blade of grass,True,2.296875
14407,blade of grass,crab,False,-2.0
14408,baking sheet,bus station,False,-2.0625
14409,bus station,baking sheet,True,2.6875
14410,uakari,doghouse,True,3.796875
14411,doghouse,uakari,False,-0.90625
14412,dog,go kart,True,3.5234375
14413,go kart,dog,False,-1.21875
14414,humans,envelope,True,2.875
14415,envelope,humans,False,-0.875
14416,cupboard,forest,False,-3.328125
14417,forest,cupboard,True,5.8515625
14418,toy car,temple,False,-2.171875
14419,temple,toy car,True,5.46875
14420,broccoli,housefly,True,3.8125
14421,housefly,broccoli,False,-1.71875
14422,wheelbarrow,baboon,False,-2.125
14423,baboon,wheelbarrow,True,4.28125
14424,town,tadpole,True,3.4609375
14425,tadpole,town,False,-2.3125
14426,limpet,fire truck,False,-2.796875
14427,fire truck,limpet,True,1.640625
14428,drone,boulder,False,-1.359375
14429,boulder,drone,True,4.03125
14430,metropolis,cell phone tower,True,1.234375
14431,cell phone tower,metropolis,False,-3.1875
14432,chipmunk,suburb,False,-2.71875
14433,suburb,chipmunk,True,1.78125
14434,flower,sea cucumber,True,3.828125
14435,sea cucumber,flower,False,-0.078125
14436,extension cord,canyon,False,-2.4375
14437,canyon,extension cord,True,3.6328125
14438,shelf,fire station,False,-1.1875
14439,fire station,shelf,True,3.921875
14440,pencil,shipping container,False,-2.625
14441,shipping container,pencil,True,4.75
14442,moon,excavator,True,1.421875
14443,excavator,moon,False,-3.40625
14444,soap dispenser,range,False,-1.734375
14445,range,soap dispenser,True,2.9375
14446,bead,lobster,False,-1.984375
14447,lobster,bead,True,3.78125
14448,freezer,moon,False,-2.5
14449,moon,freezer,True,4.078125
14450,bacteria,hippopotamus,False,-3.203125
14451,hippopotamus,bacteria,True,2.921875
14452,crab,neon tetra,True,1.171875
14453,neon tetra,crab,False,-4.421875
14454,highway,jet ski,True,2.34375
14455,jet ski,highway,False,-2.96875
14456,galaxy cluster,toy car,True,3.6171875
14457,toy car,galaxy cluster,False,-3.15625
14458,forest,hedgehog,True,2.8125
14459,hedgehog,forest,False,-3.1875
14460,wall tile,blueberry,False,-1.25
14461,blueberry,wall tile,True,2.578125
14462,vampire bat,helicopter,False,-1.203125
14463,helicopter,vampire bat,True,3.0
14464,humans,fox,True,5.40625
14465,fox,humans,False,-2.109375
14466,goldfish,space shuttle,False,-2.5625
14467,space shuttle,goldfish,True,2.65625
14468,island,platypus,True,2.359375
14469,platypus,island,False,-2.125
14470,chapel,church,False,-2.5
14471,church,chapel,True,5.5
14472,hedgehog,killer whale,False,-2.59375
14473,killer whale,hedgehog,True,5.015625
14474,plankton,shovel,False,-3.640625
14475,shovel,plankton,True,0.265625
14476,plane,dumpling,True,2.90625
14477,dumpling,plane,False,-1.234375
14478,cabin,picnic table,True,2.9375
14479,picnic table,cabin,False,-1.171875
14480,cow,chipmunk,True,6.1171875
14481,chipmunk,cow,False,-3.734375
14482,zucchini,watermelon,False,-1.296875
14483,watermelon,zucchini,True,5.9765625
14484,quinoa,filament,True,2.21875
14485,filament,quinoa,False,-1.5
14486,doll,microwave,True,3.4375
14487,microwave,doll,False,-0.953125
14488,garage,toaster oven,True,4.0390625
14489,toaster oven,garage,False,-3.875
14490,metropolis,dune buggy,True,2.1875
14491,dune buggy,metropolis,False,-2.890625
14492,post office,moth,True,1.578125
14493,moth,post office,False,-2.3125
14494,dump truck,inchworm,True,3.0
14495,inchworm,dump truck,False,-2.046875
14496,knife,highway,False,-3.203125
14497,highway,knife,True,3.609375
14498,doghouse,town,False,-2.59375
14499,town,doghouse,True,5.1171875
14500,butterfly,bead,True,0.9375
14501,bead,butterfly,False,-2.9375
14502,snail,frog,False,-2.3125
14503,frog,snail,True,3.375
14504,cell,pea pod,True,3.3125
14505,pea pod,cell,False,-0.859375
14506,roller skates,housefly,True,1.765625
14507,housefly,roller skates,False,-2.390625
14508,weasel,skis,False,-2.640625
14509,skis,weasel,True,3.421875
14510,power pole,goldfish,True,0.765625
14511,goldfish,power pole,False,-3.109375
14512,pick up truck,pencil,True,5.0703125
14513,pencil,pick up truck,False,-2.078125
14514,multicellular organism,rolling pin,True,3.1875
14515,rolling pin,multicellular organism,False,-1.1875
14516,breadcrumb,turkey,False,-2.90625
14517,turkey,breadcrumb,True,3.234375
14518,light fixture,rocket,False,-1.65625
14519,rocket,light fixture,True,5.375
14520,keyboard,truck,False,-0.59375
14521,truck,keyboard,True,3.234375
14522,stable,windsurfer,True,3.5625
14523,windsurfer,stable,False,-0.296875
14524,pizza cutter,fortress,False,-1.78125
14525,fortress,pizza cutter,True,2.25
14526,dam,extension cord,True,3.3984375
14527,extension cord,dam,False,-0.671875
14528,runway,speedboat,True,1.875
14529,speedboat,runway,False,-3.015625
14530,dumpling,tundra,False,-1.125
14531,tundra,dumpling,True,3.203125
14532,whale,clam,True,6.0859375
14533,clam,whale,False,-3.65625
14534,clothesline,moose,False,-1.875
14535,moose,clothesline,True,3.28125
14536,stick,kangaroo,False,-0.53125
14537,kangaroo,stick,True,3.375
14538,cell phone tower,dam,False,-2.359375
14539,dam,cell phone tower,True,3.5625
14540,chinchilla,cow,False,-3.140625
14541,cow,chinchilla,True,4.4375
14542,pea pod,ambulance,False,-2.890625
14543,ambulance,pea pod,True,2.015625
14544,pea,river,False,-3.6875
14545,river,pea,True,4.8984375
14546,egg yolk,sunflower,False,-2.203125
14547,sunflower,egg yolk,True,2.96875
14548,baboon,tortoise,True,5.484375
14549,tortoise,baboon,False,-1.890625
14550,RV,seahorse,True,2.90625
14551,seahorse,RV,False,-2.75
14552,star,fire truck,True,5.1953125
